provinsi;tahun;sektor;kontribusi_sektor;
Papua Barat Daya;2015;Pertambangan;10.6;
Papua Barat Daya;2015;Industri;20.8;
Papua Barat Daya;2015;Pengadaan Listrik;0.1;
Papua Barat Daya;2015;Pengadaan Air;0.1;
Papua Barat Daya;2015;Konstruksi;19.8;
Papua Barat Daya;2015;Perdagangan;9.5;
Papua Barat Daya;2015;Transportasi;3.6;
Papua Barat Daya;2015;Akmamin;0.8;
Papua Barat Daya;2015;Informasi dan Komunikasi;2.3;
Papua Barat Daya;2015;Jasa Keuangan;2.4;
Papua Barat Daya;2015;Real Estat;1.4;
Papua Barat Daya;2015;Jasa Perusahaan;0.2;
Papua Barat Daya;2015;Adm. Pemerintahan;11.1;
Papua Barat Daya;2015;Jasa Pendidikan;3.5;
Papua Barat Daya;2015;Jasa Kesehatan;1.1;
Papua Barat Daya;2015;Jasa Lainnya;0.4;
Papua Barat Daya;2016;Pertanian;12.3;
Papua Barat Daya;2016;Pertambangan;9.4;
Papua Barat Daya;2016;Industri;18.2;
Papua Barat Daya;2016;Pengadaan Listrik;0.1;
Papua Barat Daya;2016;Pengadaan Air;0.2;
Papua Barat Daya;2016;Konstruksi;21.6;
Papua Barat Daya;2016;Perdagangan;10.0;
Papua Barat Daya;2016;Transportasi;3.9;
Papua Barat Daya;2016;Akmamin;0.8;
Papua Barat Daya;2016;Informasi dan Komunikasi;2.5;
Papua Barat Daya;2016;Jasa Keuangan;2.4;
Papua Barat Daya;2016;Real Estat;1.5;
Papua Barat Daya;2016;Jasa Perusahaan;0.2;
Papua Barat Daya;2016;Adm. Pemerintahan;11.7;
Papua Barat Daya;2016;Jasa Pendidikan;3.6;
Papua Barat Daya;2016;Jasa Kesehatan;1.1;
Papua Barat Daya;2016;Jasa Lainnya;0.5;
Papua Barat Daya;2017;Pertanian;12.2;
Papua Barat Daya;2017;Pertambangan;8.2;
Papua Barat Daya;2017;Industri;17.2;
Papua Barat Daya;2017;Pengadaan Listrik;0.1;
Papua Barat Daya;2017;Pengadaan Air;0.1;
Papua Barat Daya;2017;Konstruksi;22.6;
Papua Barat Daya;2017;Perdagangan;10.5;
Papua Barat Daya;2017;Transportasi;4.0;
Papua Barat Daya;2017;Akmamin;0.8;
Papua Barat Daya;2017;Informasi dan Komunikasi;2.6;
Papua Barat Daya;2017;Jasa Keuangan;2.3;
Papua Barat Daya;2017;Real Estat;1.6;
Papua Barat Daya;2017;Jasa Perusahaan;0.2;
Papua Barat Daya;2017;Adm. Pemerintahan;12.1;
Papua Barat Daya;2017;Jasa Pendidikan;3.6;
Papua Barat Daya;2017;Jasa Kesehatan;1.1;
Papua Barat Daya;2017;Jasa Lainnya;0.5;
Papua Barat Daya;2018;Pertanian;11.7;
Papua Barat Daya;2018;Pertambangan;8.5;
Papua Barat Daya;2018;Industri;17.5;
Papua Barat Daya;2018;Pengadaan Listrik;0.1;
Papua Barat Daya;2018;Pengadaan Air;0.1;
Papua Barat Daya;2018;Konstruksi;22.6;
Papua Barat Daya;2018;Perdagangan;10.7;
Papua Barat Daya;2018;Transportasi;4.1;
Papua Barat Daya;2018;Akmamin;0.9;
Papua Barat Daya;2018;Informasi dan Komunikasi;2.6;
Papua Barat Daya;2018;Jasa Keuangan;2.2;
Papua Barat Daya;2018;Real Estat;1.6;
Papua Barat Daya;2018;Jasa Perusahaan;0.2;
Papua Barat Daya;2018;Adm. Pemerintahan;12.1;
Papua Barat Daya;2018;Jasa Pendidikan;3.5;
Papua Barat Daya;2018;Jasa Kesehatan;1.1;
Papua Barat Daya;2018;Jasa Lainnya;0.5;
Papua Barat Daya;2019;Pertanian;12.7;
Papua Barat Daya;2019;Pertambangan;8.6;
Papua Barat Daya;2019;Industri;16.8;
Papua Barat Daya;2019;Pengadaan Listrik;0.1;
Papua Barat Daya;2019;Pengadaan Air;0.1;
Papua Barat Daya;2019;Konstruksi;19.2;
Papua Barat Daya;2019;Perdagangan;12.3;
Papua Barat Daya;2019;Transportasi;4.6;
Papua Barat Daya;2019;Akmamin;0.9;
Papua Barat Daya;2019;Informasi dan Komunikasi;2.8;
Papua Barat Daya;2019;Jasa Keuangan;2.4;
Papua Barat Daya;2019;Real Estat;1.7;
Papua Barat Daya;2019;Jasa Perusahaan;0.2;
Papua Barat Daya;2019;Adm. Pemerintahan;12.6;
Papua Barat Daya;2019;Jasa Pendidikan;3.5;
Papua Barat Daya;2019;Jasa Kesehatan;1.1;
Papua Barat Daya;2019;Jasa Lainnya;0.5;
Papua Barat Daya;2020;Pertanian;12.7;
Papua Barat Daya;2020;Pertambangan;8.2;
Papua Barat Daya;2020;Industri;17.0;
Papua Barat Daya;2020;Pengadaan Listrik;0.1;
Papua Barat Daya;2020;Pengadaan Air;0.2;
Papua Barat Daya;2020;Konstruksi;18.8;
Papua Barat Daya;2020;Perdagangan;12.4;
Papua Barat Daya;2020;Transportasi;4.4;
Papua Barat Daya;2020;Akmamin;0.9;
Papua Barat Daya;2020;Informasi dan Komunikasi;3.2;
Papua Barat Daya;2020;Jasa Keuangan;2.5;
Papua Barat Daya;2020;Real Estat;1.7;
Papua Barat Daya;2020;Jasa Perusahaan;0.2;
Papua Barat Daya;2020;Adm. Pemerintahan;12.6;
Papua Barat Daya;2020;Jasa Pendidikan;3.5;
Papua Barat Daya;2020;Jasa Kesehatan;1.2;
Papua Barat Daya;2020;Jasa Lainnya;0.5;
Papua Barat Daya;2021;Pertanian;12.7;
Papua Barat Daya;2021;Pertambangan;9.3;
Papua Barat Daya;2021;Industri;17.3;
Papua Barat Daya;2021;Pengadaan Listrik;0.1;
Papua Barat Daya;2021;Pengadaan Air;0.2;
Papua Barat Daya;2021;Konstruksi;18.3;
Papua Barat Daya;2021;Perdagangan;12.4;
Papua Barat Daya;2021;Transportasi;3.7;
Papua Barat Daya;2021;Akmamin;0.9;
Papua Barat Daya;2021;Informasi dan Komunikasi;3.3;
Papua Barat Daya;2021;Jasa Keuangan;2.5;
Papua Barat Daya;2021;Real Estat;1.8;
Papua Barat Daya;2021;Jasa Perusahaan;0.2;
Papua Barat Daya;2021;Adm. Pemerintahan;12.5;
Papua Barat Daya;2021;Jasa Pendidikan;3.5;
Papua Barat Daya;2021;Jasa Kesehatan;1.3;
Papua Barat Daya;2021;Jasa Lainnya;0.5;
Papua Barat Daya;2022;Pertanian;12.7;
Papua Barat Daya;2022;Pertambangan;10.6;
Papua Barat Daya;2022;Industri;16.8;
Papua Barat Daya;2022;Pengadaan Listrik;0.1;
Papua Barat Daya;2022;Pengadaan Air;0.1;
Papua Barat Daya;2022;Konstruksi;16.8;
Papua Barat Daya;2022;Perdagangan;12.6;
Papua Barat Daya;2022;Transportasi;3.9;
Papua Barat Daya;2022;Akmamin;1.0;
Papua Barat Daya;2022;Informasi dan Komunikasi;3.1;
Papua Barat Daya;2022;Jasa Keuangan;2.6;
Papua Barat Daya;2022;Real Estat;1.9;
Papua Barat Daya;2022;Jasa Perusahaan;0.2;
Papua Barat Daya;2022;Adm. Pemerintahan;12.6;
Papua Barat Daya;2022;Jasa Pendidikan;3.4;
Papua Barat Daya;2022;Jasa Kesehatan;1.3;
Papua Barat Daya;2022;Jasa Lainnya;0.5;
Papua Barat Daya;2023;Pertanian;12.4;
Papua Barat Daya;2023;Pertambangan;10.3;
Papua Barat Daya;2023;Industri;17.3;
Papua Barat Daya;2023;Pengadaan Listrik;0.1;
Papua Barat Daya;2023;Pengadaan Air;0.2;
Papua Barat Daya;2023;Konstruksi;14.8;
Papua Barat Daya;2023;Perdagangan;13.1;
Papua Barat Daya;2023;Transportasi;4.1;
Papua Barat Daya;2023;Akmamin;1.2;
Papua Barat Daya;2023;Informasi dan Komunikasi;3.1;
Papua Barat Daya;2023;Jasa Keuangan;2.7;
Papua Barat Daya;2023;Real Estat;1.9;
Papua Barat Daya;2023;Jasa Perusahaan;0.2;
Papua Barat Daya;2023;Adm. Pemerintahan;13.5;
Papua Barat Daya;2023;Jasa Pendidikan;3.4;
Papua Barat Daya;2023;Jasa Kesehatan;1.3;
Papua Barat Daya;2023;Jasa Lainnya;0.5;
Papua Barat Daya;2024;Pertanian;12.1;
Papua Barat Daya;2024;Pertambangan;10.0;
Papua Barat Daya;2024;Industri;17.7;
Papua Barat Daya;2024;Pengadaan Listrik;0.1;
Papua Barat Daya;2024;Pengadaan Air;0.2;
Papua Barat Daya;2024;Konstruksi;14.4;
Papua Barat Daya;2024;Perdagangan;14.0;
Papua Barat Daya;2024;Transportasi;4.3;
Papua Barat Daya;2024;Akmamin;1.3;
Papua Barat Daya;2024;Informasi dan Komunikasi;3.2;
Papua Barat Daya;2024;Jasa Keuangan;2.8;
Papua Barat Daya;2024;Real Estat;2.0;
Papua Barat Daya;2024;Jasa Perusahaan;0.2;
Papua Barat Daya;2024;Adm. Pemerintahan;12.4;
Papua Barat Daya;2024;Jasa Pendidikan;3.4;
Papua Barat Daya;2024;Jasa Kesehatan;1.4;
Papua Barat Daya;2024;Jasa Lainnya;0.5;
Papua Barat Daya;2025;Pertanian;12.1;
Papua Barat Daya;2025;Pertambangan;10.1;
Papua Barat Daya;2025;Industri;18.1;
Papua Barat Daya;2025;Pengadaan Listrik;0.1;
Papua Barat Daya;2025;Pengadaan Air;0.2;
Papua Barat Daya;2025;Konstruksi;14.5;
Papua Barat Daya;2025;Perdagangan;14.2;
Papua Barat Daya;2025;Transportasi;4.4;
Papua Barat Daya;2025;Akmamin;1.3;
Papua Barat Daya;2025;Informasi dan Komunikasi;3.2;
Papua Barat Daya;2025;Jasa Keuangan;2.6;
Papua Barat Daya;2025;Real Estat;1.9;
Papua Barat Daya;2025;Jasa Perusahaan;0.2;
Papua Barat Daya;2025;Adm. Pemerintahan;12.0;
Papua Barat Daya;2025;Jasa Pendidikan;3.4;
Papua Barat Daya;2025;Jasa Kesehatan;1.3;
Papua Barat Daya;2025;Jasa Lainnya;0.5;
Papua;2011;Pertanian;17.7;
Papua;2011;Pertambangan;1.2;
Papua;2011;Industri;3.9;
Papua;2011;Pengadaan Listrik;0.1;
Papua;2011;Pengadaan Air;0.2;
Papua;2011;Konstruksi;15.2;
Papua;2011;Perdagangan;14.1;
Papua;2011;Transportasi;7.4;
Papua;2011;Akmamin;1.5;
Papua;2011;Informasi dan Komunikasi;7.1;
Papua;2011;Jasa Keuangan;3.3;
Papua;2011;Real Estat;4.4;
Papua;2011;Jasa Perusahaan;2.6;
Papua;2011;Adm. Pemerintahan;13.0;
Papua;2011;Jasa Pendidikan;3.7;
Papua;2011;Jasa Kesehatan;2.8;
Papua;2011;Jasa Lainnya;2.0;
Papua;2012;Pertanian;17.2;
Papua;2012;Pertambangan;1.1;
Papua;2012;Industri;3.7;
Papua;2012;Pengadaan Listrik;0.1;
Papua;2012;Pengadaan Air;0.1;
Papua;2012;Konstruksi;15.9;
Papua;2012;Perdagangan;14.0;
Papua;2012;Transportasi;7.5;
Papua;2012;Akmamin;1.4;
Papua;2012;Informasi dan Komunikasi;7.1;
Papua;2012;Jasa Keuangan;3.4;
Papua;2012;Real Estat;4.8;
Papua;2012;Jasa Perusahaan;2.5;
Papua;2012;Adm. Pemerintahan;12.9;
Papua;2012;Jasa Pendidikan;3.6;
Papua;2012;Jasa Kesehatan;2.7;
Papua;2012;Jasa Lainnya;1.9;
Papua;2013;Pertanian;16.6;
Papua;2013;Pertambangan;1.0;
Papua;2013;Industri;3.4;
Papua;2013;Pengadaan Listrik;0.0;
Papua;2013;Pengadaan Air;0.1;
Papua;2013;Konstruksi;16.8;
Papua;2013;Perdagangan;14.3;
Papua;2013;Transportasi;7.9;
Papua;2013;Akmamin;1.5;
Papua;2013;Informasi dan Komunikasi;6.8;
Papua;2013;Jasa Keuangan;3.6;
Papua;2013;Real Estat;4.9;
Papua;2013;Jasa Perusahaan;2.5;
Papua;2013;Adm. Pemerintahan;12.4;
Papua;2013;Jasa Pendidikan;3.6;
Papua;2013;Jasa Kesehatan;2.8;
Papua;2013;Jasa Lainnya;1.9;
Papua;2014;Pertanian;16.3;
Papua;2014;Pertambangan;0.9;
Papua;2014;Industri;3.3;
Papua;2014;Pengadaan Listrik;0.0;
Papua;2014;Pengadaan Air;0.1;
Papua;2014;Konstruksi;18.2;
Papua;2014;Perdagangan;13.9;
Papua;2014;Transportasi;8.1;
Papua;2014;Akmamin;1.6;
Papua;2014;Informasi dan Komunikasi;6.3;
Papua;2014;Jasa Keuangan;3.6;
Papua;2014;Real Estat;4.8;
Papua;2014;Jasa Perusahaan;2.4;
Papua;2014;Adm. Pemerintahan;12.5;
Papua;2014;Jasa Pendidikan;3.4;
Papua;2014;Jasa Kesehatan;2.7;
Papua;2014;Jasa Lainnya;1.8;
Papua;2015;Pertanian;16.2;
Papua;2015;Pertambangan;0.9;
Papua;2015;Industri;3.2;
Papua;2015;Pengadaan Listrik;0.1;
Papua;2015;Pengadaan Air;0.1;
Papua;2015;Konstruksi;19.0;
Papua;2015;Perdagangan;14.0;
Papua;2015;Transportasi;8.1;
Papua;2015;Akmamin;1.6;
Papua;2015;Informasi dan Komunikasi;6.2;
Papua;2015;Jasa Keuangan;3.4;
Papua;2015;Real Estat;4.8;
Papua;2015;Jasa Perusahaan;2.3;
Papua;2015;Adm. Pemerintahan;12.6;
Papua;2015;Jasa Pendidikan;3.2;
Papua;2015;Jasa Kesehatan;2.7;
Papua;2015;Jasa Lainnya;1.8;
Papua;2016;Pertanian;15.6;
Papua;2016;Pertambangan;0.8;
Papua;2016;Industri;3.2;
Papua;2016;Pengadaan Listrik;0.1;
Papua;2016;Pengadaan Air;0.1;
Papua;2016;Konstruksi;19.5;
Papua;2016;Perdagangan;14.0;
Papua;2016;Transportasi;8.5;
Papua;2016;Akmamin;1.6;
Papua;2016;Informasi dan Komunikasi;6.0;
Papua;2016;Jasa Keuangan;3.3;
Papua;2016;Real Estat;4.7;
Papua;2016;Jasa Perusahaan;2.3;
Papua;2016;Adm. Pemerintahan;12.8;
Papua;2016;Jasa Pendidikan;3.1;
Papua;2016;Jasa Kesehatan;2.7;
Papua;2016;Jasa Lainnya;1.8;
Papua;2017;Pertanian;15.3;
Papua;2017;Pertambangan;0.8;
Papua;2017;Industri;3.2;
Papua;2017;Pengadaan Listrik;0.1;
Papua;2017;Pengadaan Air;0.1;
Papua;2017;Konstruksi;19.6;
Papua;2017;Perdagangan;13.8;
Papua;2017;Transportasi;9.0;
Papua;2017;Akmamin;1.5;
Papua;2017;Informasi dan Komunikasi;6.0;
Papua;2017;Jasa Keuangan;3.2;
Papua;2017;Real Estat;4.7;
Papua;2017;Jasa Perusahaan;2.2;
Papua;2017;Adm. Pemerintahan;12.9;
Papua;2017;Jasa Pendidikan;3.1;
Papua;2017;Jasa Kesehatan;2.7;
Papua;2017;Jasa Lainnya;1.8;
Papua;2018;Pertanian;14.9;
Papua;2018;Pertambangan;0.8;
Papua;2018;Industri;3.2;
Papua;2018;Pengadaan Listrik;0.1;
Papua;2018;Pengadaan Air;0.1;
Papua;2018;Konstruksi;19.5;
Papua;2018;Perdagangan;14.0;
Papua;2018;Transportasi;9.4;
Papua;2018;Akmamin;1.5;
Papua;2018;Informasi dan Komunikasi;5.8;
Papua;2018;Jasa Keuangan;3.2;
Papua;2018;Real Estat;4.6;
Papua;2018;Jasa Perusahaan;2.3;
Papua;2018;Adm. Pemerintahan;13.1;
Papua;2018;Jasa Pendidikan;3.1;
Papua;2018;Jasa Kesehatan;2.7;
Papua;2018;Jasa Lainnya;1.8;
Papua;2019;Pertanian;14.5;
Papua;2019;Pertambangan;0.8;
Papua;2019;Industri;3.1;
Papua;2019;Pengadaan Listrik;0.1;
Papua;2019;Pengadaan Air;0.1;
Papua;2019;Konstruksi;19.7;
Papua;2019;Perdagangan;14.1;
Papua;2019;Transportasi;9.7;
Papua;2019;Akmamin;1.5;
Papua;2019;Informasi dan Komunikasi;5.7;
Papua;2019;Jasa Keuangan;3.2;
Papua;2019;Real Estat;4.6;
Papua;2019;Jasa Perusahaan;2.3;
Papua;2019;Adm. Pemerintahan;13.2;
Papua;2019;Jasa Pendidikan;3.0;
Papua;2019;Jasa Kesehatan;2.7;
Papua;2019;Jasa Lainnya;1.8;
Papua;2020;Pertanian;14.9;
Papua;2020;Pertambangan;0.8;
Papua;2020;Industri;3.2;
Papua;2020;Pengadaan Listrik;0.1;
Papua;2020;Pengadaan Air;0.1;
Papua;2020;Konstruksi;20.7;
Papua;2020;Perdagangan;14.6;
Papua;2020;Transportasi;6.3;
Papua;2020;Akmamin;1.3;
Papua;2020;Informasi dan Komunikasi;6.2;
Papua;2020;Jasa Keuangan;3.2;
Papua;2020;Real Estat;4.7;
Papua;2020;Jasa Perusahaan;2.4;
Papua;2020;Adm. Pemerintahan;13.6;
Papua;2020;Jasa Pendidikan;3.0;
Papua;2020;Jasa Kesehatan;3.0;
Papua;2020;Jasa Lainnya;1.8;
Papua;2021;Pertanian;14.7;
Papua;2021;Pertambangan;0.9;
Papua;2021;Industri;3.1;
Papua;2021;Pengadaan Listrik;0.1;
Papua;2021;Pengadaan Air;0.1;
Papua;2021;Konstruksi;21.0;
Papua;2021;Perdagangan;14.7;
Papua;2021;Transportasi;6.7;
Papua;2021;Akmamin;1.3;
Papua;2021;Informasi dan Komunikasi;6.3;
Papua;2021;Jasa Keuangan;3.2;
Papua;2021;Real Estat;4.8;
Papua;2021;Jasa Perusahaan;2.4;
Papua;2021;Adm. Pemerintahan;13.0;
Papua;2021;Jasa Pendidikan;2.8;
Papua;2021;Jasa Kesehatan;3.1;
Papua;2021;Jasa Lainnya;1.9;
Papua;2022;Pertanian;14.8;
Papua;2022;Pertambangan;0.8;
Papua;2022;Industri;2.9;
Papua;2022;Pengadaan Listrik;0.1;
Papua;2022;Pengadaan Air;0.1;
Papua;2022;Konstruksi;20.6;
Papua;2022;Perdagangan;15.5;
Papua;2022;Transportasi;7.5;
Papua;2022;Akmamin;1.3;
Papua;2022;Informasi dan Komunikasi;6.3;
Papua;2022;Jasa Keuangan;3.5;
Papua;2022;Real Estat;4.7;
Papua;2022;Jasa Perusahaan;2.3;
Papua;2022;Adm. Pemerintahan;12.2;
Papua;2022;Jasa Pendidikan;2.6;
Papua;2022;Jasa Kesehatan;2.9;
Papua;2022;Jasa Lainnya;1.9;
Papua;2023;Pertanian;14.5;
Papua;2023;Pertambangan;0.8;
Papua;2023;Industri;2.9;
Papua;2023;Pengadaan Listrik;0.1;
Papua;2023;Pengadaan Air;0.1;
Papua;2023;Konstruksi;20.3;
Papua;2023;Perdagangan;16.0;
Papua;2023;Transportasi;8.0;
Papua;2023;Akmamin;1.3;
Papua;2023;Informasi dan Komunikasi;6.1;
Papua;2023;Jasa Keuangan;3.7;
Papua;2023;Real Estat;4.7;
Papua;2023;Jasa Perusahaan;2.5;
Papua;2023;Adm. Pemerintahan;11.6;
Papua;2023;Jasa Pendidikan;2.7;
Papua;2023;Jasa Kesehatan;2.8;
Papua;2023;Jasa Lainnya;1.8;
Papua;2024;Pertanian;14.1;
Papua;2024;Pertambangan;0.8;
Papua;2024;Industri;3.0;
Papua;2024;Pengadaan Listrik;0.1;
Papua;2024;Pengadaan Air;0.1;
Papua;2024;Konstruksi;20.1;
Papua;2024;Perdagangan;16.2;
Papua;2024;Transportasi;8.3;
Papua;2024;Akmamin;1.3;
Papua;2024;Informasi dan Komunikasi;6.0;
Papua;2024;Jasa Keuangan;3.6;
Papua;2024;Real Estat;4.7;
Papua;2024;Jasa Perusahaan;2.4;
Papua;2024;Adm. Pemerintahan;11.9;
Papua;2024;Jasa Pendidikan;2.7;
Papua;2024;Jasa Kesehatan;2.9;
Papua;2024;Jasa Lainnya;1.8;
Papua;2025;Pertanian;14.4;
Papua;2025;Pertambangan;0.9;
Papua;2025;Industri;3.0;
Papua;2025;Pengadaan Listrik;0.1;
Papua;2025;Pengadaan Air;0.1;
Papua;2025;Konstruksi;19.2;
Papua;2025;Perdagangan;16.3;
Papua;2025;Transportasi;8.1;
Papua;2025;Akmamin;1.3;
Papua;2025;Informasi dan Komunikasi;6.0;
Papua;2025;Jasa Keuangan;3.5;
Papua;2025;Real Estat;4.8;
Papua;2025;Jasa Perusahaan;2.4;
Papua;2025;Adm. Pemerintahan;12.4;
Papua;2025;Jasa Pendidikan;2.8;
Papua;2025;Jasa Kesehatan;3.0;
Papua;2025;Jasa Lainnya;1.9;
Papua Selatan;2011;Pertanian;31.0;
Papua Selatan;2011;Pertambangan;1.2;
Papua Selatan;2011;Industri;9.4;
Papua Selatan;2011;Pengadaan Listrik;0.0;
Papua Selatan;2011;Pengadaan Air;0.1;
Papua Selatan;2011;Konstruksi;16.6;
Papua Selatan;2011;Perdagangan;9.2;
Papua Selatan;2011;Transportasi;5.3;
Papua Selatan;2011;Akmamin;0.8;
Papua Selatan;2011;Informasi dan Komunikasi;3.2;
Papua Selatan;2011;Jasa Keuangan;1.6;
Papua Selatan;2011;Real Estat;2.4;
Papua Selatan;2011;Jasa Perusahaan;1.0;
Papua Selatan;2011;Adm. Pemerintahan;11.9;
Papua Selatan;2011;Jasa Pendidikan;3.1;
Papua Selatan;2011;Jasa Kesehatan;1.9;
Papua Selatan;2011;Jasa Lainnya;1.1;
Papua Selatan;2012;Pertanian;29.6;
Papua Selatan;2012;Pertambangan;1.2;
Papua Selatan;2012;Industri;8.8;
Papua Selatan;2012;Pengadaan Listrik;0.0;
Papua Selatan;2012;Pengadaan Air;0.1;
Papua Selatan;2012;Konstruksi;17.3;
Papua Selatan;2012;Perdagangan;9.7;
Papua Selatan;2012;Transportasi;5.5;
Papua Selatan;2012;Akmamin;0.8;
Papua Selatan;2012;Informasi dan Komunikasi;3.4;
Papua Selatan;2012;Jasa Keuangan;1.7;
Papua Selatan;2012;Real Estat;2.5;
Papua Selatan;2012;Jasa Perusahaan;1.1;
Papua Selatan;2012;Adm. Pemerintahan;12.1;
Papua Selatan;2012;Jasa Pendidikan;3.1;
Papua Selatan;2012;Jasa Kesehatan;2.0;
Papua Selatan;2012;Jasa Lainnya;1.1;
Papua Selatan;2013;Pertanian;28.3;
Papua Selatan;2013;Pertambangan;1.1;
Papua Selatan;2013;Industri;8.3;
Papua Selatan;2013;Pengadaan Listrik;0.0;
Papua Selatan;2013;Pengadaan Air;0.1;
Papua Selatan;2013;Konstruksi;18.1;
Papua Selatan;2013;Perdagangan;10.4;
Papua Selatan;2013;Transportasi;5.7;
Papua Selatan;2013;Akmamin;0.8;
Papua Selatan;2013;Informasi dan Komunikasi;3.6;
Papua Selatan;2013;Jasa Keuangan;2.0;
Papua Selatan;2013;Real Estat;2.4;
Papua Selatan;2013;Jasa Perusahaan;1.1;
Papua Selatan;2013;Adm. Pemerintahan;11.9;
Papua Selatan;2013;Jasa Pendidikan;3.0;
Papua Selatan;2013;Jasa Kesehatan;2.0;
Papua Selatan;2013;Jasa Lainnya;1.2;
Papua Selatan;2014;Pertanian;27.2;
Papua Selatan;2014;Pertambangan;1.1;
Papua Selatan;2014;Industri;8.1;
Papua Selatan;2014;Pengadaan Listrik;0.0;
Papua Selatan;2014;Pengadaan Air;0.1;
Papua Selatan;2014;Konstruksi;19.6;
Papua Selatan;2014;Perdagangan;10.6;
Papua Selatan;2014;Transportasi;5.7;
Papua Selatan;2014;Akmamin;0.8;
Papua Selatan;2014;Informasi dan Komunikasi;3.8;
Papua Selatan;2014;Jasa Keuangan;2.0;
Papua Selatan;2014;Real Estat;2.2;
Papua Selatan;2014;Jasa Perusahaan;1.0;
Papua Selatan;2014;Adm. Pemerintahan;11.7;
Papua Selatan;2014;Jasa Pendidikan;2.9;
Papua Selatan;2014;Jasa Kesehatan;2.0;
Papua Selatan;2014;Jasa Lainnya;1.1;
Papua Selatan;2015;Pertanian;26.8;
Papua Selatan;2015;Pertambangan;1.1;
Papua Selatan;2015;Industri;7.7;
Papua Selatan;2015;Pengadaan Listrik;0.0;
Papua Selatan;2015;Pengadaan Air;0.1;
Papua Selatan;2015;Konstruksi;20.5;
Papua Selatan;2015;Perdagangan;10.8;
Papua Selatan;2015;Transportasi;5.7;
Papua Selatan;2015;Akmamin;0.9;
Papua Selatan;2015;Informasi dan Komunikasi;4.1;
Papua Selatan;2015;Jasa Keuangan;1.9;
Papua Selatan;2015;Real Estat;2.2;
Papua Selatan;2015;Jasa Perusahaan;1.0;
Papua Selatan;2015;Adm. Pemerintahan;11.6;
Papua Selatan;2015;Jasa Pendidikan;2.8;
Papua Selatan;2015;Jasa Kesehatan;2.0;
Papua Selatan;2015;Jasa Lainnya;1.0;
Papua Selatan;2016;Pertanian;25.6;
Papua Selatan;2016;Pertambangan;1.1;
Papua Selatan;2016;Industri;7.5;
Papua Selatan;2016;Pengadaan Listrik;0.0;
Papua Selatan;2016;Pengadaan Air;0.1;
Papua Selatan;2016;Konstruksi;21.2;
Papua Selatan;2016;Perdagangan;11.2;
Papua Selatan;2016;Transportasi;5.8;
Papua Selatan;2016;Akmamin;0.9;
Papua Selatan;2016;Informasi dan Komunikasi;4.4;
Papua Selatan;2016;Jasa Keuangan;1.8;
Papua Selatan;2016;Real Estat;2.2;
Papua Selatan;2016;Jasa Perusahaan;1.0;
Papua Selatan;2016;Adm. Pemerintahan;11.6;
Papua Selatan;2016;Jasa Pendidikan;2.7;
Papua Selatan;2016;Jasa Kesehatan;2.0;
Papua Selatan;2016;Jasa Lainnya;1.0;
Papua Selatan;2017;Pertanian;24.1;
Papua Selatan;2017;Pertambangan;1.1;
Papua Selatan;2017;Industri;7.4;
Papua Selatan;2017;Pengadaan Listrik;0.0;
Papua Selatan;2017;Pengadaan Air;0.1;
Papua Selatan;2017;Konstruksi;21.9;
Papua Selatan;2017;Perdagangan;11.5;
Papua Selatan;2017;Transportasi;6.0;
Papua Selatan;2017;Akmamin;0.9;
Papua Selatan;2017;Informasi dan Komunikasi;4.8;
Papua Selatan;2017;Jasa Keuangan;1.8;
Papua Selatan;2017;Real Estat;2.2;
Papua Selatan;2017;Jasa Perusahaan;1.0;
Papua Selatan;2017;Adm. Pemerintahan;11.6;
Papua Selatan;2017;Jasa Pendidikan;2.6;
Papua Selatan;2017;Jasa Kesehatan;2.1;
Papua Selatan;2017;Jasa Lainnya;1.0;
Papua Selatan;2018;Pertanian;23.2;
Papua Selatan;2018;Pertambangan;1.1;
Papua Selatan;2018;Industri;7.1;
Papua Selatan;2018;Pengadaan Listrik;0.0;
Papua Selatan;2018;Pengadaan Air;0.1;
Papua Selatan;2018;Konstruksi;22.4;
Papua Selatan;2018;Perdagangan;11.8;
Papua Selatan;2018;Transportasi;6.3;
Papua Selatan;2018;Akmamin;0.9;
Papua Selatan;2018;Informasi dan Komunikasi;5.1;
Papua Selatan;2018;Jasa Keuangan;1.7;
Papua Selatan;2018;Real Estat;2.1;
Papua Selatan;2018;Jasa Perusahaan;1.0;
Papua Selatan;2018;Adm. Pemerintahan;11.5;
Papua Selatan;2018;Jasa Pendidikan;2.5;
Papua Selatan;2018;Jasa Kesehatan;2.1;
Papua Selatan;2018;Jasa Lainnya;1.0;
Papua Selatan;2019;Pertanian;22.4;
Papua Selatan;2019;Pertambangan;1.1;
Papua Selatan;2019;Industri;6.7;
Papua Selatan;2019;Pengadaan Listrik;0.0;
Papua Selatan;2019;Pengadaan Air;0.1;
Papua Selatan;2019;Konstruksi;22.9;
Papua Selatan;2019;Perdagangan;12.1;
Papua Selatan;2019;Transportasi;6.4;
Papua Selatan;2019;Akmamin;1.0;
Papua Selatan;2019;Informasi dan Komunikasi;5.3;
Papua Selatan;2019;Jasa Keuangan;1.6;
Papua Selatan;2019;Real Estat;2.2;
Papua Selatan;2019;Jasa Perusahaan;1.0;
Papua Selatan;2019;Adm. Pemerintahan;11.7;
Papua Selatan;2019;Jasa Pendidikan;2.5;
Papua Selatan;2019;Jasa Kesehatan;2.1;
